Main ID,Incident Date,Incident Year,Month,Number of Dead,Minimum Estimated Number of Missing,Total Number of Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,lat,long
2023.MMP0213,2023-04-12,2023,April,1,,1,,,1,,Drowning,32.89398375,13.16331059
2023.MMP0251,2023-04-18,2023,April,,15,15,4,2,1,2,Drowning,34.99923876,11.32575562
2023.MMP0261,2023-04-18,2023,April,50,10,60,,3,38,,Drowning,32.84315119,12.44173492
2023.MMP0262,2023-04-19,2023,April,5,,5,30,,,,Drowning,32.52878269,14.62433051
2023.MMP0264,2023-04-21,2023,April,1,,1,,,,,Drowning,32.90704937,21.95905363
2023.MMP0265,2023-04-15,2023,April,,2,2,43,,,,Mixed or unknown,32.6779507,19.30063181
2023.MMP0266,2023-04-25,2023,April,1,,1,,,1,,Drowning,33.22129272,13.97705034
2023.MMP0266,2023-04-25,2023,April,6,,6,,,5,1,Drowning,33.22129272,13.97705034
2023.MMP0266,2023-04-25,2023,April,,45,45,5,,,,Drowning,33.22129272,13.97705034
2023.MMP0266,2023-04-25,2023,April,3,,3,,,3,,Drowning,33.22129272,13.97705034
2023.MMP0266,2023-04-27,2023,April,3,-3,0,,,,,Drowning,33.22129272,13.97705034
2023.MMP0267,2023-04-24,2023,April,2,19,21,,2,,,Drowning,35.33032554,12.56781393
2023.MMP0267,2023-04-24,2023,April,3,-2,1,34,2,1,,Drowning,35.33032554,12.56781393
2023.MMP0268,2023-04-18,2023,April,1,,1,55,,1,,Drowning,35.34032554,12.76781393
2023.MMP0269,2023-04-18,2023,April,1,,1,286,,1,,Mixed or unknown,35.32032554,12.77813932
"2023.MMP0270,2023-04-08,2023,April,1,,1,38,,1,,""Harsh environmental conditions / lack of adequate shelter, food, water"",34.82669485,10.99075349"
2023.MMP0274,2023-04-19,2023,April,1,,1,84,,1,,Drowning,36.27511758,22.40120729
2023.MMP0276,2023-04-24,2023,April,,4,4,41,,,,Drowning,35.33032554,12.56781393
2023.MMP0277,2023-04-24,2023,April,,6,6,38,,,,Drowning,35.33032554,12.56781393
2023.MMP0278,2023-04-24,2023,April,1,,1,35,1,,,Drowning,35.33032554,12.56781393
"2023.MMP0303,2023-04-18,2023,April,,2,2,,,,,""Harsh environmental conditions / lack of adequate shelter, food, water"",36.18898912,-1.439646082"
2023.MMP0304,2023-04-29,2023,April,,3,3,46,1,,,Drowning,35.4391568,12.46888386
2023.MMP0305,2023-05-01,2023,May,,1,1,34,,,1,Drowning,35.4391568,12.46888386
2023.MMP0306,2023-04-28,2023,April,2,,2,,,,,Drowning,35.15672903,11.05340198
2023.MMP0307,2023-04-29,2023,April,6,,6,,,,,Drowning,35.15672903,11.05340198
2023.MMP0308,2023-04-30,2023,April,7,,7,,,,,Drowning,35.18458112,11.09050816
2023.MMP0309,2023-05-01,2023,May,2,,2,,,,,Drowning,35.22576496,11.12355865
2023.MMP0310,2023-05-02,2023,May,1,,1,,,,,Drowning,35.22576496,11.12355865
2023.MMP0311,2023-05-02,2023,May,1,,1,,,,,Drowning,32.52878269,14.62433051
2023.MMP0314,2023-05-04,2023,May,1,2,3,6,1,1,1,Drowning,39.31457034,26.60516435
2023.MMP0320,2023-04-18,2023,April,11,,11,,,,,Drowning,34.86097479,11.0439642
2023.MMP0321,2023-04-19,2023,April,10,,10,,,,,Drowning,34.86097479,11.0439642
2023.MMP0322,2023-04-20,2023,April,14,,14,,,,,Drowning,34.86097479,11.0439642
2023.MMP0323,2023-04-21,2023,April,15,,15,,,,,Drowning,34.86097479,11.0439642
2023.MMP0324,2023-04-22,2023,April,29,,29,,,,,Drowning,34.86097479,11.0439642
2023.MMP0325,2023-04-23,2023,April,30,,30,,,,,Drowning,34.86097479,11.0439642
2023.MMP0326,2023-04-24,2023,April,29,,29,,,,,Drowning,34.86097479,11.0439642
2023.MMP0327,2023-04-25,2023,April,29,,29,,,,,Drowning,34.86097479,11.0439642
2023.MMP0328,2023-04-26,2023,April,21,,21,,,,,Drowning,34.86097479,11.0439642
2023.MMP0329,2023-04-27,2023,April,22,,22,,,,,Drowning,34.86097479,11.0439642
2023.MMP0330,2023-05-07,2023,May,4,,4,,,,,Drowning,34.9929426,10.95532498
2023.MMP0331,2023-05-05,2023,May,1,,1,46,1,,,Drowning,35.49697955,12.60466092
2023.MMP0332,2023-05-05,2023,May,1,,1,,,,,Drowning,35.49297506,12.6005037
2023.MMP0333,2023-05-05,2023,May,,2,2,37,,,,Drowning,35.45978426,12.54709478
2023.MMP0333,2023-05-05,2023,May,,1,1,,,1,,Drowning,35.45978426,12.54709478
2023.MMP0334,2023-05-02,2023,May,2,26,28,,1,23,4,Drowning,33.75321737,-7.297968438
2023.MMP0335,2023-05-07,2023,May,14,,14,,,,,Drowning,34.68919937,10.73832929
2023.MMP0336,2023-05-08,2023,May,5,,5,,,,1,Drowning,35.39988718,11.0391743
2023.MMP0337,2023-05-09,2023,May,1,,1,,,,1,Drowning,35.50695801,11.07671581
2023.MMP0338,2023-05-10,2023,May,1,,1,,,1,,Drowning,32.47808041,14.64219524
2023.MMP0353,2023-05-16,2023,May,1,,1,,,1,,Drowning,35.89173221,-5.316389559
2023.MMP0354,2023-05-13,2023,May,1,,1,,,1,,Drowning,32.81451278,12.45462404
2023.MMP0367,2023-04-18,2023,April,,15,15,4,,,,Drowning,34.98647523,11.57417502
2023.MMP0374,2023-05-26,2023,May,4,5,9,2,3,1,,Drowning,37.58309259,25.39071489
2023.MMP0376,2023-05-24,2023,May,3,,3,,,,,Drowning,33.97105991,10.06184175
2023.MMP0380,2023-05-31,2023,May,4,,4,32,,,,Drowning,34.71729773,10.77424478
2023.MMP0382,2023-05-29,2023,May,1,,1,,,,,Drowning,32.46867686,20.48246762
2023.MMP0388,2023-05-31,2023,May,6,,6,39,1,,1,Drowning,34.74602077,10.91120564
2023.MMP0389,2023-05-31,2023,May,5,36,41,12,,,6,Drowning,34.74602077,10.91120564
2023.MMP0390,2023-06-04,2023,June,1,,1,,,1,,Drowning,35.94545551,-5.540475501
2023.MMP0394,2023-06-02,2023,June,9,,9,29,,,,Drowning,35.66742016,10.91625336
2023.MMP0395,2023-06-09,2023,June,2,,2,128,,,,Drowning,36.74129313,-3.020300337
2023.MMP0405,2023-06-05,2023,June,,3,3,,,,,Drowning,36.63876882,2.113519155
2023.MMP0405,2023-06-05,2023,June,10,7,17,2,3,3,2,Drowning,36.63876882,2.113519155
2023.MMP0406,2023-06-08,2023,June,,10,10,90,,,,Drowning,32.82541911,13.74246858
2023.MMP0406,2023-06-08,2023,June,10,,10,,,,,Drowning,32.82541911,13.74246858
2023.MMP0407,2023-06-10,2023,June,1,,1,,,1,,Drowning,32.79312907,12.62708446
2023.MMP0408,2023-06-10,2023,June,1,,1,,,,,Drowning,32.3589058,20.31488559
2023.MMP0409,2023-06-11,2023,June,1,,1,,,,,Drowning,32.3589058,20.31488559
2023.MMP0410,2023-06-12,2023,June,1,,1,,,,,Drowning,32.46867686,20.48246762
2023.MMP0411,2023-06-14,2023,June,1,,1,,,,,Drowning,32.46469887,20.47115602
2023.MMP0412,2023-06-14,2023,June,84,512,596,104,,,,Drowning,36.18,21.04
2023.MMP0429,2023-06-16,2023,June,1,,1,,,,,Drowning,32.46469887,20.47115602
2023.MMP0430,2023-06-17,2023,June,1,,1,,,,,Drowning,32.7087558,20.93975543
2023.MMP0431,2023-06-17,2023,June,3,,3,,,,,Drowning,32.53798293,20.56632073
2023.MMP0432,2023-06-18,2023,June,1,,1,,,,,Drowning,30.64288066,18.34214918
2023.MMP0433,2023-06-23,2023,June,1,,1,,,,,Drowning,30.26272494,19.18867859
2023.MMP0434,2023-06-23,2023,June,2,,2,,,,,Drowning,32.46469887,20.47115602
2023.MMP0435,2023-06-20,2023,June,,3,3,,1,1,1,Drowning,35.4930449,12.59314641
2023.MMP0436,2023-06-22,2023,June,,7,7,39,,,1,Drowning,35.0264376,11.02602611
2023.MMP0437,2023-06-22,2023,June,2,,2,83,,,2,Drowning,35.05535521,11.10251063
2023.MMP0438,2023-06-22,2023,June,1,5,6,30,,1,,Drowning,35.05535521,11.10251063
2023.MMP0439,2023-06-23,2023,June,,37,37,9,7,,1,Drowning,35.44501046,12.50353048
2023.MMP0440,2023-06-28,2023,June,1,,1,,,,,Drowning,30.40378902,19.54790364
2023.MMP0448,2023-06-29,2023,June,1,,1,,,,,Drowning,32.53798293,20.56632073
2023.MMP0449,2023-07-01,2023,July,1,,1,,,,,Drowning,30.89983521,17.80480948
2023.MMP0450,2023-06-22,2023,June,1,,1,,,,,Drowning,30.97037245,17.59373489
2023.MMP0470,2023-07-04,2023,July,1,,1,,,,,Drowning,30.89983521,17.80480948
2023.MMP0471,2023-07-06,2023,July,5,,5,,,,,Drowning,32.80783346,12.47861188
2023.MMP0472,2023-07-04,2023,July,1,,1,,,1,,Drowning,32.66175664,14.25669294
2023.MMP0473,2023-07-06,2023,July,1,,1,,,1,,Drowning,32.25205827,20.17981628
2023.MMP0474,2023-07-09,2023,July,1,,1,4,,1,,Drowning,32.11376569,23.96038201
2023.MMP0476,2023-07-08,2023,July,1,10,11,11,,,,Drowning,34.55139555,11.11761491
2023.MMP0477,2023-07-11,2023,July,1,,1,,,,1,Drowning,41.17178461,1.485963763
2023.MMP0480,2023-07-13,2023,July,13,,13,25,,,,Drowning,34.71726688,10.7996495
2023.MMP0487,2023-07-12,2023,July,,5,5,39,,,,Drowning,35.44377893,12.52565239
"2023.MMP0488,2023-07-13,2023,July,1,,1,50,,,1,""Harsh environmental conditions / lack of adequate shelter, food, water"",38.12380094,15.65210055"
2023.MMP0518,2023-07-14,2023,July,1,,1,,,,,Mixed or unknown,33.31293223,11.20515433
2023.MMP0533,2023-07-16,2023,July,,4,4,13,,,,Drowning,36.3423573,-1.783770506
2023.MMP0534,2023-07-11,2023,July,,6,6,,,6,,Drowning,36.09861941,-1.432207995
2023.MMP0534,2023-07-11,2023,July,,4,4,1,1,1,2,Drowning,36.09861941,-1.432207995
2023.MMP0568,2023-07-23,2023,July,1,,1,,,,,Drowning,32.23812491,20.14974298
2023.MMP0589,2023-03-07,2023,March,1,,1,,1,,,Sickness / lack of access to adequate healthcare,35.50646131,12.6123396
2023.MMP0590,2023-03-24,2023,March,,1,1,39,1,,,Drowning,35.02310395,11.42535064
2023.MMP0591,2023-03-26,2023,March,1,,1,311,,1,,Sickness / lack of access to adequate healthcare,38.32879275,16.43249909
"2023.MMP0592,2023-04-09,2023,April,1,,1,38,,1,,""Harsh environmental conditions / lack of adequate shelter, food, water"",35.50646131,12.6123396"
2023.MMP0593,2023-04-09,2023,April,,1,1,37,,1,,Drowning,35.24245706,13.55543315
2023.MMP0607,2023-07-22,2023,July,1,,1,33,,1,,Mixed or unknown,36.74077421,-3.019314
2023.MMP0608,2023-04-24,2023,April,,15,15,,,,,Drowning,36.54723704,-1.712056
2023.MMP0608,2023-04-25,2023,April,,2,2,,,,,Drowning,36.54723704,-1.712056
2023.MMP0610,2023-04-25,2023,April,,24,24,,,,,Drowning,33.50740635,-8.338018
2023.MMP0611,2023-05-08,2023,May,,14,14,,,,,Drowning,36.63228135,2.468432
2023.MMP0612,2023-06-05,2023,June,,1,1,27,,,,Drowning,36.61549467,2.455389
2023.MMP0614,2023-06-11,2023,June,,14,14,2,,,,Drowning,38.99427241,1.890798
2023.MMP0615,2023-06-29,2023,June,,14,14,,,,,Drowning,36.32699583,-0.934672
"2023.MMP0618,2023-08-05,2023,August,2,31,33,59,1,,1,""Harsh environmental conditions / lack of adequate shelter, food, water"",34.934474,12.410204"
2023.MMP0641,2023-06-23,2023,June,,1,1,13,,1,,Drowning,35.133333,15.65
2023.MMP0642,2023-08-07,2023,August,,1,1,49,,,1,Drowning,34.5333333,20.63333333
2023.MMP0643,2023-08-14,2023,August,1,,1,36,,,1,Vehicle accident / death linked to hazardous transport,35.652893,12.662932
2023.MMP0673,2023-08-12,2023,August,2,5,7,13,,2,1,Drowning,33.92482222,10.16422511
2023.MMP0674,2023-08-13,2023,August,,9,9,12,,7,,Drowning,34.93834872,14.07707915
2023.MMP0675,2023-08-14,2023,August,5,7,12,23,2,,2,Drowning,34.7806956,10.82531689
2023.MMP0676,2023-08-06,2023,August,11,44,55,2,,,,Drowning,34.75626624,11.10655737
2023.MMP0677,2023-08-09,2023,August,,41,41,4,1,2,4,Drowning,35.61744307,12.54009555
2023.MMP0678,2023-08-08,2023,August,1,,1,,,,,Drowning,32.76205422,12.74202167
2023.MMP0679,2023-08-10,2023,August,2,-1,1,,,,,Drowning,32.92815089,12.0960383
2023.MMP0679,2023-08-10,2023,August,5,-1,4,,,,,Drowning,32.92815089,12.0960383
2023.MMP0679,2023-08-10,2023,August,1,28,29,24,,,,Drowning,32.92815089,12.0960383
2023.MMP0680,2023-07-30,2023,July,1,,1,,,,,Drowning,32.7660136,22.63258664
2023.MMP0681,2023-08-03,2023,August,1,,1,,,,,Drowning,32.78384464,12.44757307
2023.MMP0683,2023-08-16,2023,August,,3,3,14,,,,Drowning,37.95241314,-0.520169455
2023.MMP0684,2023-08-18,2023,August,1,,1,,,,,Drowning,32.78384464,12.44757307
2023.MMP0685,2023-08-21,2023,August,,1,1,1,,1,,Drowning,31.5157641,19.85398398
2023.MMP0685,2023-08-21,2023,August,1,,1,26,,1,,Drowning,31.5157641,19.85398398
2023.MMP0705,2023-08-21,2023,August,5,,5,,,,,Drowning,35.23931623,11.15121827
2023.MMP0706,2023-08-25,2023,August,1,,1,,,1,,Drowning,32.79473488,12.74829417
2023.MMP0707,2023-08-21,2023,August,5,36,41,15,,,,Drowning,32.83911014,12.61104915
2023.MMP0708,2023-08-22,2023,August,1,,1,,,,,Drowning,32.79121877,12.56559574
2023.MMP0709,2023-08-22,2023,August,1,,1,,,,,Drowning,32.78927276,12.70718028
2023.MMP0710,2023-08-24,2023,August,2,,2,,,,,Drowning,32.81091575,12.45429888
2023.MMP0712,2023-08-28,2023,August,1,,1,36,1,,,Drowning,37.75700313,26.97871822
2023.MMP0713,2023-08-28,2023,August,4,,4,22,,,4,Drowning,39.37874447,26.51234092
2023.MMP0715,2023-08-15,2023,August,2,,2,,,2,,Drowning,35.79862078,-5.886117167
2023.MMP0737,2023-09-05,2023,September,1,,1,14,,1,,Mixed or unknown,37.30213147,27.11567943
2023.MMP0740,2023-09-07,2023,September,1,,1,46,1,,,Drowning,39.23260088,26.47654184
2023.MMP0828,2023-09-14,2023,September,1,,1,46,,,1,Drowning,35.50297457,12.570699
2023.MMP0829,2023-08-27,2023,August,1,,1,,,,,Drowning,32.90268359,13.227957
2023.MMP0830,2023-08-28,2023,August,1,,1,,,,,Drowning,32.87137211,13.44909146
2023.MMP0831,2023-08-30,2023,August,2,,2,,,,,Drowning,32.53250652,20.57543
2023.MMP0832,2023-09-01,2023,September,3,,3,,,,,Drowning,30.95541783,20.117447
2023.MMP0833,2023-09-13,2023,September,4,,4,21,1,,3,Drowning,34.7073936,10.771425
2023.MMP0845,2023-09-16,2023,September,1,,1,39,,,1,Sickness / lack of access to adequate healthcare,35.47339253,12.57560776
2023.MMP0846,2023-08-29,2023,August,2,,2,,,2,,Drowning,36.42934645,-4.607763348
2023.MMP0847,2023-09-18,2023,September,,13,13,6,,,,Drowning,32.66914868,14.29387471
2023.MMP0848,2023-09-20,2023,September,1,,1,,,1,,Drowning,32.80171482,13.60443969
2023.MMP0849,2023-09-19,2023,September,1,,1,,,1,,Drowning,35.88744498,-5.316416973
2023.MMP0850,2023-09-20,2023,September,1,,1,,,1,,Drowning,35.87897264,-5.330921154
2023.MMP0897,2023-09-28,2023,September,1,,1,30,,,,Mixed or unknown,36.59229965,-6.272940502
2023.MMP0907,2023-10-02,2023,October,,9,9,6,,,,Drowning,36.89171532,6.890561
2023.MMP0910,2023-09-25,2023,September,2,,2,,,,,Drowning,32.8251103,12.46405256
2023.MMP0911,2023-09-25,2023,September,1,,1,,,,,Drowning,32.76540473,12.731254
2023.MMP0912,2023-09-26,2023,September,1,,1,,,,,Drowning,32.89335495,13.182271
2023.MMP0913,2023-09-29,2023,September,1,,1,,,,,Drowning,32.57008675,14.35960996
2023.MMP0921,2023-09-15,2023,September,,47,47,1,,,,Drowning,35.71675375,12.01664524
2023.MMP0922,2023-10-06,2023,October,,2,2,18,,,,Drowning,32.90297373,12.47723288
2023.MMP0922,2023-10-06,2023,October,,2,2,,,,,Drowning,32.90297373,12.47723288
2023.MMP0922,2023-10-06,2023,October,,1,1,,,,,Drowning,32.90297373,12.47723288
2023.MMP0922,2023-10-06,2023,October,,1,1,,,,,Drowning,32.90297373,12.47723288
2023.MMP0923,2023-10-07,2023,October,,2,2,19,,2,,Drowning,33.06604103,12.61717564
2023.MMP0923,2023-10-07,2023,October,,1,1,,,1,,Drowning,33.06604103,12.61717564
2023.MMP0924,2023-10-01,2023,October,1,,1,,,,,Drowning,35.49939085,12.59118606
2023.MMP1022,2023-10-02,2023,October,1,,1,,,,,Drowning,32.80923724,12.465365
2023.MMP1023,2023-10-02,2023,October,1,,1,,,,,Drowning,32.76540473,12.731254
2023.MMP1045,2023-10-16,2023,October,3,,3,10,1,2,,Drowning,36.60143014,27.898631
2023.MMP1049,2023-10-01,2023,October,,1,1,7,,,,Mixed or unknown,36.07633665,35.80700626
2023.MMP1050,2023-10-17,2023,October,1,,1,37,,1,,Mixed or unknown,39.30415035,26.4722731
2023.MMP1060,2023-10-21,2023,October,1,,1,6,,1,,Drowning,36.18048613,-6.003604845
2023.MMP1082,2023-10-17,2023,October,1,,1,47,1,,,Drowning,37.7758763,26.60145749
2023.MMP1113,2023-10-28,2023,October,5,20,25,15,,,,Drowning,37.57571966,12.83905622
2023.MMP1127,2023-11-07,2023,November,1,,1,,,1,,Mixed or unknown,35.51464003,12.55175221
2023.MMP1136,2023-11-12,2023,November,1,,1,194,,1,,Mixed or unknown,35.4634353,12.5268371
2023.MMP1137,2023-11-13,2023,November,3,-1,2,,1,,1,Drowning,38.335726,26.268284
2023.MMP1137,2023-11-13,2023,November,2,-1,1,,,1,,Drowning,38.335726,26.268284
2023.MMP1137,2023-11-13,2023,November,3,1,4,6,1,1,,Drowning,38.335726,26.268284
2023.MMP1138,2023-11-11,2023,November,,1,1,,,,1,Drowning,39.317709,26.609903
2023.MMP1145,2023-11-14,2023,November,,1,1,36,,,,Drowning,36.069582,-3.344217
2023.MMP1146,2023-11-10,2023,November,,1,1,44,,,,Drowning,36.650208,29.022756
2023.MMP1150,2023-11-17,2023,November,1,,1,18,1,,,Drowning,37.421027,27.006339
2023.MMP1174,2023-11-07,2023,November,3,,3,,3,,,Drowning,36.81708493,3.286828031
2023.MMP1175,2023-11-06,2023,November,3,,3,,,,,Drowning,32.32745199,15.09867646
2023.MMP1180,2023-11-21,2023,November,1,8,9,42,,,3,Drowning,35.442532,12.585895
2023.MMP1183,2023-11-21,2023,November,1,,1,46,1,,,Drowning,35.442532,12.585895
2023.MMP1184,2023-10-21,2023,October,1,,1,,,1,,Drowning,32.81451278,12.45462404
2023.MMP1185,2023-11-20,2023,November,1,,1,,,1,,Drowning,32.90819526,13.23198457
2023.MMP1200,2023-11-22,2023,November,1,,1,,,,1,Drowning,35.884872,-5.321659
2023.MMP1263,2023-11-29,2023,November,5,1,6,29,,,,Drowning,36.42882894,-6.230333187
2023.MMP1265,2023-12-03,2023,December,1,,1,106,1,,,Sickness / lack of access to adequate healthcare,37.26418764,13.55252434
2023.MMP1266,2023-11-11,2023,November,7,,7,,,,1,Drowning,34.6601654,10.85358791
2023.MMP1288,2023-09-07,2023,September,,1,1,,,1,,Mixed or unknown,39.985172,25.850204
2023.MMP1310,2023-12-16,2023,December,,61,61,25,,,,Drowning,33.449333,12.0905
2023.MMP1311,2023-07-20,2023,July,1,4,5,20,,,,Drowning,36.50668359,-2.116541698
2023.MMP1312,2023-07-21,2023,July,6,,6,48,,,,Drowning,35.26168756,-3.150132436
2023.MMP1313,2023-07-22,2023,July,1,,1,,,,,Mixed or unknown,36.83151715,-2.46997125
2023.MMP1314,2023-07-29,2023,July,3,,3,5,1,,2,Drowning,36.8274638,-2.461173605
2023.MMP1315,2023-08-12,2023,August,,16,16,,,,,Drowning,35.80247174,-0.671155874
2023.MMP1316,2023-08-16,2023,August,,7,7,7,,,,Drowning,36.09374864,-1.099622623
2023.MMP1317,2023-08-17,2023,August,,4,4,15,,,,Drowning,33.98395639,-7.581156703
2023.MMP1318,2023-08-24,2023,August,,12,12,,1,,,Drowning,36.22772429,-0.131815421
2023.MMP1319,2023-08-25,2023,August,,11,11,,,,,Drowning,36.04490696,-1.006238844
2023.MMP1320,2023-08-26,2023,August,,1,1,13,,,,Drowning,37.50997054,-0.539319917
2023.MMP1321,2023-08-26,2023,August,1,2,3,12,,,,Drowning,39.08772883,3.240237597
2023.MMP1322,2023-08-26,2023,August,,16,16,,,,,Drowning,37.83433198,3.307583995
2023.MMP1323,2023-08-29,2023,August,3,,3,7,,,,Drowning,36.65509008,-4.441479945
2023.MMP1324,2023-10-03,2023,October,1,,1,7,,,,Drowning,37.270047,3.018997905
2023.MMP1325,2023-10-11,2023,October,,17,17,,,,,Drowning,37.56756366,3.50063333
2023.MMP1330,2023-12-23,2023,December,3,8,11,3,1,2,,Drowning,36.43376663,0.925202666
2023.MMP1331,2023-12-18,2023,December,1,,1,,,1,,Drowning,32.40194303,15.11338025
2023.MMP1332,2023-12-22,2023,December,1,,1,,,1,,Drowning,32.90827346,13.25210336
2023.MMP1333,2023-12-26,2023,December,,16,16,7,7,6,3,Drowning,33.29199062,12.73459924
2023.MMP1333,2023-12-26,2023,December,,8,8,,,2,,Drowning,33.29199062,12.73459924
2023.MMP1334,2023-12-28,2023,December,2,4,6,1,,,,Drowning,30.41501078,19.61611562
2023.MMP1335,2023-12-29,2023,December,15,28,43,27,,,,Drowning,34.27484061,13.0228668
2023.MMP1336,2023-12-28,2023,December,11,24,35,30,,,,Drowning,32.94668237,12.09204469
2023.MMP1341,2023-12-29,2023,December,1,,1,132,,1,,Vehicle accident / death linked to hazardous transport,34.286215,-12.346598
2023.MMP1342,2023-12-27,2023,December,1,,1,47,,1,,Violence,32.937813,-12.089057
2023.MMP1345,2023-12-30,2023,December,4,,4,1100,,,4,Accidental death,35.300969,-2.968135
"2023.MMP1346,2023-02-22,2023,February,2,,2,48,,,,""Harsh environmental conditions / lack of adequate shelter, food, water"",36.40695499,16.40707204"
2023.MMP1347,2023-03-24,2023,March,1,,1,183,,1,,Drowning,36.43527083,17.81276614
2023.MMP1348,2023-04-27,2023,April,,3,3,257,,,,Drowning,35.06443604,11.9143787
2023.MMP1349,2023-04-29,2023,April,,1,1,34,,,1,Drowning,35.06443604,11.9143787
2023.MMP1350,2023-06-21,2023,June,,4,4,,,,,Drowning,35.39108545,12.53681747
2023.MMP1350,2023-06-21,2023,June,,1,1,,,,1,Drowning,35.39108545,12.53681747
2023.MMP1351,2023-06-30,2023,June,,26,26,19,,,,Drowning,35.04652145,11.44632512
2023.MMP1352,2023-07-13,2023,July,1,19,20,272,,,,Drowning,35.04652145,11.44632512
2023.MMP1353,2023-07-23,2023,July,1,4,5,37,,,,Drowning,35.04652145,11.44632512
2023.MMP1354,2023-08-03,2023,August,,1,1,40,,1,,Drowning,35.04652145,11.44632512
2023.MMP1354,2023-08-03,2023,August,1,,1,,,,1,Mixed or unknown,35.04652145,11.44632512
2023.MMP1355,2023-08-05,2023,August,1,2,3,44,,,,Drowning,35.04652145,11.44632512
2023.MMP1356,2023-08-11,2023,August,,1,1,,,,1,Drowning,36.16531109,12.59382589
2023.MMP1357,2023-08-12,2023,August,1,1,2,11,,1,,Drowning,37.84486072,11.97313869
2023.MMP1358,2023-08-31,2023,August,1,,1,,,,,Drowning,35.56180834,11.96614975
2023.MMP1359,2023-10-28,2023,October,4,5,9,48,,,,Drowning,33.88946324,12.57689846
2023.MMP1360,2023-11-06,2023,November,,1,1,,,1,,Drowning,35.31236212,12.28457958
2023.MMP1360,2023-11-06,2023,November,,1,1,49,,1,,Drowning,35.31236212,12.28457958
2023.MMP1361,2023-11-10,2023,November,,2,2,67,,1,1,Drowning,35.43413481,12.53437544
2023.MMP1362,2023-11-15,2023,November,,2,2,51,,2,,Drowning,35.47665006,12.61440456
2023.MMP1363,2023-09-15,2023,September,1,,1,95,1,,,Drowning,35.5692149,12.15404292
"2023.MMP1365,2023-01-27,2023,January,1,,1,40,1,,,""Harsh environmental conditions / lack of adequate shelter, food, water"",39.01262132,26.60681537"
"2023.MMP1366,2023-02-01,2023,February,1,,1,15,,1,,""Harsh environmental conditions / lack of adequate shelter, food, water"",38.71476866,23.75215581"
2023.MMP1367,2023-09-23,2023,September,1,,1,,,1,,Drowning,36.95042645,27.17173851
2023.MMP1368,2023-10-20,2023,October,1,,1,14,,1,,Drowning,38.23928005,26.12821641
2023.MMP1369,2023-10-23,2023,October,1,,1,,,1,,Drowning,36.89069987,27.18319188
2023.MMP1370,2023-11-08,2023,November,,17,17,,2,,1,Drowning,36.64910151,-0.248636113
